TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,AgeGroup
977,1253,2,0.08704533795161094,0,0,3,1639,1970-01-01 00:00:00.000000293,3,-0.16163488706314658,1,3,41-60
978,1590,2,0.8777675600707123,8,3,2,4094,1970-01-01 00:00:00.000000258,2,0.42471067330601736,1,3,41-60
979,337,1,-0.1106352175781644,1,3,4,956,1970-01-01 00:00:00.000000195,1,-0.4190407107508053,1,3,41-60
980,743,0,0.021151819441685826,8,1,1,2888,1970-01-01 00:00:00.000000350,3,-0.6842540272712547,1,3,41-60
981,1242,2,-0.44010281012778996,0,1,1,1809,1970-01-01 00:00:00.000000231,1,-1.0790542094791902,1,3,26-40
982,1166,0,-1.6920796618163672,8,1,4,4937,1970-01-01 00:00:00.000000005,3,1.6763498439262348,1,3,18-25
983,954,0,-0.17652873608808953,3,5,1,4422,1970-01-01 00:00:00.000000247,1,-0.2726685977685783,1,3,41-60
984,950,2,1.0754481156004876,9,5,2,4310,1970-01-01 00:00:00.000000333,1,0.48900330969115097,1,3,60+
985,54,0,-1.2967185507568164,8,0,1,2667,1970-01-01 00:00:00.000000342,2,-0.7554512625794112,1,3,26-40
986,1278,2,0.48240644901116164,3,4,2,2654,1970-01-01 00:00:00.000000204,2,-0.07932344531908873,1,3,41-60
987,874,2,-1.7579731803262924,9,4,2,3819,1970-01-01 00:00:00.000000215,1,0.33933752568399583,1,3,18-25
988,21,1,0.9436610785806374,9,3,2,1361,1970-01-01 00:00:00.000000027,2,-0.7373589600993754,1,3,41-60
989,137,1,1.273128671130263,1,4,1,4232,1970-01-01 00:00:00.000000154,2,-0.31759221273690513,1,3,60+
990,1631,0,0.8118740415607872,7,1,2,965,1970-01-01 00:00:00.000000216,3,-1.0276877000509734,1,3,41-60
991,919,1,-1.4943991062865918,7,3,5,1165,1970-01-01 00:00:00.000000131,2,0.023257335963929336,1,3,18-25
992,721,0,1.4049157081501134,0,6,5,1892,1970-01-01 00:00:00.000000323,3,0.6078504888974995,1,3,60+
993,1150,2,1.3390221896401882,7,3,2,3078,1970-01-01 00:00:00.000000059,2,0.08563806319343299,1,3,60+
994,688,1,0.680087004540937,6,1,2,3258,1970-01-01 00:00:00.000000308,3,0.15088280420613304,1,3,41-60
995,605,2,-1.626186143306442,2,5,5,3806,1970-01-01 00:00:00.000000229,2,1.616708294915048,1,3,18-25
996,800,1,1.1413416341104128,6,0,1,4306,1970-01-01 00:00:00.000000256,3,-0.2999316331962581,1,3,60+
997,438,1,-1.4943991062865918,4,0,4,1763,1970-01-01 00:00:00.000000189,2,0.24351881721841465,1,3,18-25
998,306,1,-0.30831577310793973,5,3,4,3378,1970-01-01 00:00:00.000000241,0,1.0957822421254158,1,3,41-60
999,108,2,0.3506194119913114,3,4,3,1639,1970-01-01 00:00:00.000000363,0,-0.16163488706314658,1,3,41-60
1000,997,0,-1.3626120692667416,0,3,2,662,1970-01-01 00:00:00.000000170,0,-1.3130199169491266,1,3,18-25
1001,1435,1,-0.5718898471476402,7,4,2,2376,1970-01-01 00:00:00.000000272,1,-0.19774264099181807,1,3,26-40
1002,89,2,1.5367027451699635,1,1,2,3565,1970-01-01 00:00:00.000000185,2,0.25658573076073193,1,3,60+
1003,1186,0,1.0754481156004876,3,3,4,1445,1970-01-01 00:00:00.000000057,3,0.014587151828872566,1,3,60+
1004,425,0,-0.505996328637715,0,2,2,2616,1970-01-01 00:00:00.000000091,3,-0.09498325813451007,1,3,26-40
1005,282,1,0.745980523050862,3,5,5,4828,1970-01-01 00:00:00.000000216,3,2.011641117119713,1,3,41-60
1006,949,2,-1.4285055877766668,0,5,2,936,1970-01-01 00:00:00.000000271,2,-1.0520206057170465,1,3,18-25
1007,1058,2,-0.5718898471476402,2,3,3,1306,1970-01-01 00:00:00.000000195,3,-0.39502217996634087,1,3,26-40
1008,1345,0,1.4049157081501134,0,6,3,3876,1970-01-01 00:00:00.000000344,3,0.8838309167281383,1,3,60+
1009,568,2,0.08704533795161094,0,4,5,977,1970-01-01 00:00:00.000000040,3,-0.16857081976096785,1,3,41-60
1010,640,0,-0.17652873608808953,4,3,4,1002,1970-01-01 00:00:00.000000076,3,-0.3723993959592628,1,3,41-60
1011,427,0,-0.1106352175781644,4,5,2,2070,1970-01-01 00:00:00.000000003,0,-0.3398514982990757,1,3,41-60
1012,1772,0,1.6684897821898137,1,6,3,235,1970-01-01 00:00:00.000000171,0,-1.7230394263678879,1,3,60+
1013,1189,1,1.0095545970905626,7,0,4,3875,1970-01-01 00:00:00.000000361,3,1.2981314796228915,1,3,60+
1014,1741,2,-1.6920796618163672,2,0,1,1632,1970-01-01 00:00:00.000000301,3,-1.1586978085130963,1,3,18-25
1015,1649,1,0.21883237497146119,6,4,3,2285,1970-01-01 00:00:00.000000131,1,0.21006157953592508,1,3,41-60
1016,864,0,-1.099037995227041,9,2,4,334,1970-01-01 00:00:00.000000101,0,-1.3065623866673484,1,3,26-40
1017,539,2,0.48240644901116164,1,2,4,4001,1970-01-01 00:00:00.000000262,2,1.3465234737519796,1,3,41-60
1018,818,2,-0.8354639211873407,6,4,2,4449,1970-01-01 00:00:00.000000313,3,0.5291967729274814,1,3,26-40
1019,1586,0,-1.2308250322468914,6,3,4,3808,1970-01-01 00:00:00.000000231,0,1.2719510053995755,1,3,26-40
1020,949,2,1.3390221896401882,0,1,4,2983,1970-01-01 00:00:00.000000221,3,0.9195764744614201,1,3,60+
1021,1102,0,-0.1106352175781644,0,5,4,2275,1970-01-01 00:00:00.000000024,2,0.5578559362162461,1,3,41-60
1022,367,0,1.5367027451699635,8,0,5,1069,1970-01-01 00:00:00.000000236,1,-0.07175613617929248,1,3,60+
1023,1536,0,1.6025962636798885,3,4,5,4608,1970-01-01 00:00:00.000000143,3,1.9319466702853911,1,3,60+
1024,233,0,0.48240644901116164,0,0,4,788,1970-01-01 00:00:00.000000020,0,-0.604020666151937,1,3,41-60
1025,455,2,-0.5718898471476402,3,3,2,3003,1970-01-01 00:00:00.000000062,0,0.05766629598194569,1,3,26-40
1026,711,1,0.8777675600707123,6,0,4,3634,1970-01-01 00:00:00.000000249,0,1.2024251931463439,1,3,41-60
1027,1283,2,-1.1649315137369662,0,4,1,1837,1970-01-01 00:00:00.000000234,0,-1.0669595426079117,1,3,26-40
1028,1188,1,-0.505996328637715,0,0,4,1333,1970-01-01 00:00:00.000000186,1,-0.07441074561471747,1,3,26-40
1029,283,2,1.0754481156004876,1,4,4,3351,1970-01-01 00:00:00.000000025,1,1.0842098898725365,1,3,60+
1030,1275,0,1.5367027451699635,2,0,1,4213,1970-01-01 00:00:00.000000305,3,-0.3221613875644384,1,3,60+
1031,32,2,1.273128671130263,6,6,3,3629,1970-01-01 00:00:00.000000350,3,0.7938837557044527,1,3,60+
1032,832,2,0.9436610785806374,7,5,5,4260,1970-01-01 00:00:00.000000188,0,1.800280010098466,1,3,41-60
1033,1760,2,-0.24242225459801464,7,2,5,2833,1970-01-01 00:00:00.000000128,2,1.1644119529674966,1,3,41-60
1034,392,0,-1.7579731803262924,1,2,2,535,1970-01-01 00:00:00.000000216,2,-1.4604465412857288,1,3,18-25
1035,1490,1,0.5482999675210868,5,6,5,3715,1970-01-01 00:00:00.000000171,0,1.5780962095064008,1,3,41-60
1036,1198,2,0.5482999675210868,3,2,2,2333,1970-01-01 00:00:00.000000344,1,-0.21691003749163082,1,3,41-60
1037,827,0,-1.1649315137369662,9,2,3,3129,1970-01-01 00:00:00.000000150,3,0.5978213379276623,1,3,26-40
1038,1240,1,-1.2967185507568164,3,5,4,901,1970-01-01 00:00:00.000000012,3,-0.4769092734845298,1,3,26-40
1039,1212,0,-1.626186143306442,6,3,4,502,1970-01-01 00:00:00.000000276,0,-0.99575518200546,1,3,18-25
1040,344,1,-1.7579731803262924,5,4,3,3233,1970-01-01 00:00:00.000000135,2,0.6403126986522597,1,3,18-25
1041,731,0,0.6141934860310119,3,5,4,3561,1970-01-01 00:00:00.000000091,2,1.172564098374134,1,3,41-60
1042,1550,0,0.745980523050862,2,6,3,1688,1970-01-01 00:00:00.000000149,0,-0.13017124523959295,1,3,41-60
1043,60,0,-0.1106352175781644,5,0,4,2508,1970-01-01 00:00:00.000000181,0,0.6846250479086883,1,3,41-60
1044,1064,0,0.48240644901116164,0,1,5,1651,1970-01-01 00:00:00.000000212,3,0.43483455558158435,1,3,41-60
1045,696,0,0.5482999675210868,9,6,5,3398,1970-01-01 00:00:00.000000008,3,1.4382039325799425,1,3,41-60
1046,187,2,-1.4285055877766668,7,0,4,1547,1970-01-01 00:00:00.000000227,3,0.09154370761096274,1,3,18-25
1047,1520,2,-0.505996328637715,9,0,1,4966,1970-01-01 00:00:00.000000165,3,-0.15107498996369692,1,3,26-40
1048,978,1,-0.9013574396972658,4,1,3,2360,1970-01-01 00:00:00.000000151,0,0.2482210478267649,1,3,26-40
1049,1322,2,1.3390221896401882,7,2,2,4438,1970-01-01 00:00:00.000000324,3,0.5260481724017881,1,3,60+
1050,374,0,1.3390221896401882,4,2,4,4143,1970-01-01 00:00:00.000000018,1,1.3998029257554283,1,3,60+
1051,453,0,1.273128671130263,5,5,2,4348,1970-01-01 00:00:00.000000304,2,0.5000801841635456,1,3,60+
1052,127,2,-0.30831577310793973,1,6,2,3651,1970-01-01 00:00:00.000000057,1,0.2850515517828143,1,3,41-60
1053,98,1,-0.9013574396972658,0,6,2,994,1970-01-01 00:00:00.000000181,1,-1.0038593845315633,1,3,26-40
1054,984,1,-0.044741699068239285,9,4,1,508,1970-01-01 00:00:00.000000018,2,-1.9072109595115623,1,3,41-60
1055,1619,1,0.9436610785806374,3,5,1,2139,1970-01-01 00:00:00.000000271,3,-0.9440177965394092,1,3,41-60
1056,373,2,0.3506194119913114,6,4,5,1009,1970-01-01 00:00:00.000000201,2,-0.13420182572527875,1,3,41-60
1057,307,0,-1.1649315137369662,4,0,3,1898,1970-01-01 00:00:00.000000126,0,-0.0021143737645842836,1,3,26-40
1058,734,1,-1.099037995227041,7,5,4,1043,1970-01-01 00:00:00.000000089,0,-0.3320703697437113,1,3,26-40
1059,1763,1,-1.033144476717116,9,3,4,535,1970-01-01 00:00:00.000000043,3,-0.9436314649115177,1,3,26-40
1060,435,1,-0.8354639211873407,9,6,4,392,1970-01-01 00:00:00.000000272,0,-1.188977242048828,1,3,26-40
1061,1264,0,0.8118740415607872,7,2,4,4812,1970-01-01 00:00:00.000000048,3,1.6349802688235948,1,3,41-60
1062,1484,0,-0.7036768841674904,6,6,3,2280,1970-01-01 00:00:00.000000064,3,0.20748673649046082,1,3,26-40
1063,1210,1,-0.9672509582071909,5,3,4,2055,1970-01-01 00:00:00.000000074,1,0.4295531392303032,1,3,26-40
1064,1776,0,-1.2967185507568164,4,5,4,639,1970-01-01 00:00:00.000000323,2,-0.7927726913693509,1,3,26-40
1065,1358,1,-1.033144476717116,1,3,3,4459,1970-01-01 00:00:00.000000251,0,1.0813066465810373,1,3,26-40
1066,502,2,1.0095545970905626,3,6,5,927,1970-01-01 00:00:00.000000219,2,-0.2238796110280431,1,3,60+
1067,1343,1,1.6025962636798885,7,4,1,2356,1970-01-01 00:00:00.000000139,2,-0.8629761028960122,1,3,60+
1068,310,2,0.6141934860310119,0,5,4,1955,1970-01-01 00:00:00.000000175,3,0.3680495974630202,1,3,41-60
1069,1610,0,-1.560292624796517,3,4,1,3414,1970-01-01 00:00:00.000000233,1,-0.528903625917117,1,3,18-25
1070,1321,1,1.4049157081501134,7,3,1,3310,1970-01-01 00:00:00.000000351,0,-0.5582229261284782,1,3,60+
1071,899,0,0.5482999675210868,7,2,4,3318,1970-01-01 00:00:00.000000315,2,1.0699772475078992,1,3,41-60
1072,88,1,0.15293885646153607,0,5,5,929,1970-01-01 00:00:00.000000123,2,-0.22162781919713465,1,3,41-60
1073,1207,2,0.9436610785806374,6,0,2,1901,1970-01-01 00:00:00.000000267,2,-0.4247214037715695,1,3,41-60
1074,683,0,0.5482999675210868,5,6,2,2297,1970-01-01 00:00:00.000000290,0,-0.2331475402705919,1,3,41-60
1075,1448,0,-1.4943991062865918,3,4,4,4156,1970-01-01 00:00:00.000000233,2,1.4046166145490753,1,3,18-25
1076,1454,1,-0.5718898471476402,0,3,3,1785,1970-01-01 00:00:00.000000020,3,-0.06971719123387111,1,3,26-40
1077,739,0,1.0095545970905626,1,5,3,1501,1970-01-01 00:00:00.000000039,1,-0.25392584642514515,1,3,60+
1078,1179,2,-1.4943991062865918,2,2,5,1767,1970-01-01 00:00:00.000000166,1,0.5201657720558593,1,3,18-25
1079,314,2,-0.7036768841674904,9,5,4,2947,1970-01-01 00:00:00.000000189,3,0.9027245394144799,1,3,26-40
1080,1193,1,-1.3626120692667416,3,2,3,2459,1970-01-01 00:00:00.000000019,2,0.29731765613645544,1,3,18-25
1081,1788,1,-0.9672509582071909,7,3,1,4984,1970-01-01 00:00:00.000000075,3,-0.14721409495828192,1,3,26-40
1082,1165,0,1.273128671130263,3,4,4,2459,1970-01-01 00:00:00.000000310,0,0.658669829649248,1,3,60+
1083,179,2,0.680087004540937,7,1,4,125,1970-01-01 00:00:00.000000325,0,-1.915674526830073,1,3,41-60
1084,1286,0,0.28472589348138627,9,1,2,872,1970-01-01 00:00:00.000000051,2,-1.1076429896944247,1,3,41-60
1085,880,2,-0.37420929161786487,6,5,2,1616,1970-01-01 00:00:00.000000194,0,-0.580636774995849,1,3,26-40
1086,601,2,-0.30831577310793973,0,0,4,4222,1970-01-01 00:00:00.000000261,2,1.42889466921818,1,3,41-60
1087,388,1,-1.2308250322468914,8,5,1,4005,1970-01-01 00:00:00.000000040,3,-0.3731477508850446,1,3,26-40
1088,1489,0,1.0095545970905626,3,4,3,2601,1970-01-01 00:00:00.000000171,2,0.3653875587250027,1,3,60+
1089,288,2,0.9436610785806374,4,5,1,2054,1970-01-01 00:00:00.000000325,2,-0.977326809005711,1,3,41-60
1090,666,1,-0.7695704026774156,1,5,2,1494,1970-01-01 00:00:00.000000153,2,-0.6532835275507415,1,3,26-40
1091,53,2,-1.3626120692667416,7,6,3,2681,1970-01-01 00:00:00.000000215,0,0.4026013088412964,1,3,18-25
1092,142,1,-0.5718898471476402,8,1,5,668,1970-01-01 00:00:00.000000204,0,-0.5497002877563287,1,3,26-40
1093,1087,1,0.8118740415607872,1,1,4,1465,1970-01-01 00:00:00.000000011,2,0.02996857340459417,1,3,41-60
1094,771,1,-1.4943991062865918,1,5,2,1634,1970-01-01 00:00:00.000000094,0,-0.5702455854699003,1,3,18-25
1095,402,0,-0.9672509582071909,0,6,3,2821,1970-01-01 00:00:00.000000130,0,0.465903298677171,1,3,26-40
1096,650,1,-0.44010281012778996,5,5,2,3829,1970-01-01 00:00:00.000000333,0,0.3425158808077196,1,3,26-40
1097,207,1,0.28472589348138627,2,4,5,1261,1970-01-01 00:00:00.000000040,3,0.11295663645501401,1,3,41-60
1098,652,2,0.08704533795161094,9,3,5,204,1970-01-01 00:00:00.000000220,3,-1.4922808052969834,1,3,41-60
1099,681,1,-0.37420929161786487,7,5,2,3987,1970-01-01 00:00:00.000000059,1,0.3919825894031409,1,3,26-40
1100,728,2,0.8118740415607872,7,0,1,3605,1970-01-01 00:00:00.000000098,2,-0.4766407341669407,1,3,41-60
1101,1068,2,1.0095545970905626,0,4,1,2836,1970-01-01 00:00:00.000000291,1,-0.7006550263689751,1,3,60+
1102,474,0,-0.505996328637715,4,1,1,270,1970-01-01 00:00:00.000000132,3,-2.2145434738006853,1,3,26-40
1103,8,1,1.1413416341104128,4,3,4,1554,1970-01-01 00:00:00.000000154,0,0.09669370001013221,1,3,60+
1104,884,1,0.680087004540937,6,6,4,2261,1970-01-01 00:00:00.000000314,2,0.5499556463633606,1,3,41-60
1105,469,2,-1.1649315137369662,2,1,5,730,1970-01-01 00:00:00.000000262,1,-0.4646098536718896,1,3,26-40
1106,418,0,0.6141934860310119,7,0,1,1498,1970-01-01 00:00:00.000000275,3,-1.2230985940106343,1,3,41-60
1107,1776,1,0.6141934860310119,2,0,5,179,1970-01-01 00:00:00.000000123,3,-1.576928332813689,1,3,41-60
1108,800,0,-0.24242225459801464,9,1,2,4966,1970-01-01 00:00:00.000000354,2,0.6714272222530637,1,3,41-60
1109,565,2,1.6025962636798885,6,4,4,2984,1970-01-01 00:00:00.000000025,1,0.9200425540147394,1,3,60+
1110,352,1,-0.44010281012778996,3,2,2,3981,1970-01-01 00:00:00.000000190,3,0.3901293206919975,1,3,26-40
1111,62,0,0.021151819441685826,7,3,4,4877,1970-01-01 00:00:00.000000292,3,1.6565847674520349,1,3,41-60
1112,426,1,-1.099037995227041,8,3,3,108,1970-01-01 00:00:00.000000241,0,-2.1318748003181467,1,3,26-40
1113,35,1,-1.7579731803262924,7,2,3,4100,1970-01-01 00:00:00.000000110,2,0.9620074578035318,1,3,18-25
1114,1163,0,-0.44010281012778996,5,3,5,2127,1970-01-01 00:00:00.000000222,0,0.7623227171141073,1,3,26-40
1115,746,1,-0.7695704026774156,9,3,5,3971,1970-01-01 00:00:00.000000139,2,1.6851077979951763,1,3,26-40
1116,1050,2,1.5367027451699635,1,2,4,996,1970-01-01 00:00:00.000000351,1,-0.3783972115012481,1,3,60+
1117,37,1,-0.8354639211873407,2,4,5,470,1970-01-01 00:00:00.000000095,3,-0.8651453569289533,1,3,26-40
1118,564,1,1.207235152620338,8,5,3,242,1970-01-01 00:00:00.000000140,0,-1.7056323431843108,1,3,60+
1119,840,0,1.3390221896401882,6,3,4,4747,1970-01-01 00:00:00.000000255,0,1.6131712538363605,1,3,60+
1120,153,0,0.9436610785806374,5,0,1,2481,1970-01-01 00:00:00.000000342,1,-0.8186343919623318,1,3,41-60
1121,406,0,0.021151819441685826,8,4,1,1970,1970-01-01 00:00:00.000000023,2,-1.0112019095590596,1,3,41-60
1122,1365,1,-0.6377833656575653,8,4,5,4403,1970-01-01 00:00:00.000000308,2,1.8552604876890832,1,3,26-40
1123,1727,0,-0.24242225459801464,5,2,3,4221,1970-01-01 00:00:00.000000203,3,1.0030031109502626,1,3,41-60
1124,359,1,-1.2308250322468914,6,4,2,1470,1970-01-01 00:00:00.000000092,0,-0.6680576667438333,1,3,26-40
1125,189,2,1.0754481156004876,3,2,3,1300,1970-01-01 00:00:00.000000346,2,-0.39959012080357187,1,3,60+
1126,1571,2,1.273128671130263,2,4,2,869,1970-01-01 00:00:00.000000144,2,-1.1103191761252147,1,3,60+
1127,1461,1,-0.37420929161786487,8,5,4,919,1970-01-01 00:00:00.000000138,3,-0.45770575955474535,1,3,26-40
1128,1174,1,0.21883237497146119,4,0,3,2595,1970-01-01 00:00:00.000000002,2,0.36256451708122933,1,3,41-60
1129,1688,2,0.15293885646153607,9,6,1,2849,1970-01-01 00:00:00.000000207,0,-0.6965352466350346,1,3,41-60
1130,346,2,0.08704533795161094,7,4,2,3807,1970-01-01 00:00:00.000000106,0,0.33551582858137735,1,3,41-60
1131,1480,1,-0.30831577310793973,9,4,4,4119,1970-01-01 00:00:00.000000009,1,1.3908883658275313,1,3,41-60
1132,1655,2,1.4708092266600383,6,4,1,2973,1970-01-01 00:00:00.000000211,2,-0.6578825554451634,1,3,60+
1133,697,2,-0.505996328637715,9,2,1,4570,1970-01-01 00:00:00.000000335,1,-0.23859946175390276,1,3,26-40
1134,118,1,0.28472589348138627,9,1,1,2208,1970-01-01 00:00:00.000000066,0,-0.9176510217306968,1,3,41-60
1135,1713,0,0.5482999675210868,9,0,4,4085,1970-01-01 00:00:00.000000139,2,1.3781971778564182,1,3,41-60
1136,976,0,-1.3626120692667416,9,1,5,2176,1970-01-01 00:00:00.000000135,0,0.7930139777105469,1,3,18-25
1137,1502,2,-1.033144476717116,5,3,4,3084,1970-01-01 00:00:00.000000235,3,0.9661105360564379,1,3,26-40
1138,81,1,0.9436610785806374,4,2,3,3858,1970-01-01 00:00:00.000000305,3,0.8774134085462594,1,3,41-60
1139,181,2,0.745980523050862,1,5,4,211,1970-01-01 00:00:00.000000324,1,-1.613839296448065,1,3,41-60
1140,1580,2,-1.4285055877766668,0,2,2,2988,1970-01-01 00:00:00.000000161,2,0.05201362717306255,1,3,18-25
1141,1303,1,-0.6377833656575653,1,3,2,2566,1970-01-01 00:00:00.000000049,2,-0.11583184333622235,1,3,26-40
1142,1382,0,1.6684897821898137,4,1,3,2833,1970-01-01 00:00:00.000000113,0,0.47122635689254816,1,3,60+
1143,341,2,-1.2308250322468914,5,5,2,4342,1970-01-01 00:00:00.000000115,0,0.4983357047347678,1,3,26-40
1144,1614,2,0.48240644901116164,9,3,2,4980,1970-01-01 00:00:00.000000009,2,0.6751319202115446,1,3,41-60
1145,1449,0,-0.9672509582071909,6,1,2,4067,1970-01-01 00:00:00.000000362,1,0.41650899574146377,1,3,26-40
1146,225,1,-0.7036768841674904,9,3,4,1023,1970-01-01 00:00:00.000000165,1,-0.3516022179871329,1,3,26-40
1147,256,1,1.273128671130263,1,0,2,2311,1970-01-01 00:00:00.000000113,3,-0.22681201108398263,1,3,60+
1148,1044,1,0.8777675600707123,2,6,5,4354,1970-01-01 00:00:00.000000032,1,1.8365631937718936,1,3,41-60
1149,478,1,-1.4943991062865918,1,1,1,269,1970-01-01 00:00:00.000000312,2,-2.2161786758413093,1,3,18-25
1150,194,1,1.273128671130263,1,5,4,1311,1970-01-01 00:00:00.000000146,3,-0.09250015625888013,1,3,60+
1151,403,2,-1.4943991062865918,8,6,5,3461,1970-01-01 00:00:00.000000363,0,1.4667092868909963,1,3,18-25
1152,878,2,-1.6920796618163672,3,0,2,1904,1970-01-01 00:00:00.000000310,3,-0.42316985547836977,1,3,18-25
1153,1800,0,0.3506194119913114,8,6,2,1260,1970-01-01 00:00:00.000000234,3,-0.8051193125050878,1,3,41-60
1154,1056,0,0.8777675600707123,1,3,2,3026,1970-01-01 00:00:00.000000300,0,0.0662956005173287,1,3,41-60
1155,1239,0,-1.6920796618163672,0,6,1,4178,1970-01-01 00:00:00.000000214,3,-0.33061604553488294,1,3,18-25
1156,1739,0,1.6684897821898137,9,2,2,353,1970-01-01 00:00:00.000000324,2,-1.7222023867862835,1,3,60+
1157,948,1,0.680087004540937,1,6,2,2101,1970-01-01 00:00:00.000000303,1,-0.324813270502493,1,3,41-60
1158,1485,1,0.680087004540937,3,1,3,4831,1970-01-01 00:00:00.000000167,2,1.1980542689427864,1,3,41-60
1159,1662,0,-0.1106352175781644,1,6,4,3628,1970-01-01 00:00:00.000000276,3,1.1999867213348474,1,3,41-60
1160,1396,2,1.4708092266600383,9,3,4,3044,1970-01-01 00:00:00.000000198,2,0.947810194641168,1,3,60+
1161,312,1,0.680087004540937,0,4,5,1790,1970-01-01 00:00:00.000000242,0,0.5366173961531967,1,3,41-60
1162,363,1,-0.9013574396972658,7,2,1,831,1970-01-01 00:00:00.000000284,3,-1.6234954844233427,1,3,26-40
1163,676,2,-1.626186143306442,9,3,2,1687,1970-01-01 00:00:00.000000006,2,-0.5401055833590371,1,3,18-25
1164,1395,2,0.5482999675210868,7,1,1,3194,1970-01-01 00:00:00.000000174,0,-0.5916931851914864,1,3,41-60
1165,1478,2,-0.7036768841674904,1,4,3,984,1970-01-01 00:00:00.000000173,0,-0.6643484556034295,1,3,26-40
1166,718,2,0.48240644901116164,0,0,1,2343,1970-01-01 00:00:00.000000162,2,-0.8676810394106584,1,3,41-60
1167,1340,2,0.48240644901116164,5,2,4,4563,1970-01-01 00:00:00.000000176,1,1.5502836472525814,1,3,41-60
1168,1103,0,0.21883237497146119,9,5,1,3780,1970-01-01 00:00:00.000000226,1,-0.43042506519441753,1,3,41-60
1169,1483,2,0.9436610785806374,5,2,3,4416,1970-01-01 00:00:00.000000077,1,1.0673788990834236,1,3,41-60
1170,1289,1,1.4708092266600383,0,5,1,1533,1970-01-01 00:00:00.000000235,2,-1.2059021479966683,1,3,60+
1171,1348,2,-1.1649315137369662,9,0,3,2273,1970-01-01 00:00:00.000000254,3,0.20387533202444813,1,3,26-40
1172,301,0,-0.24242225459801464,6,0,1,2957,1970-01-01 00:00:00.000000107,2,-0.6628060537121016,1,3,41-60
1173,1012,1,-0.1106352175781644,4,2,5,2813,1970-01-01 00:00:00.000000271,0,1.1540471791531777,1,3,41-60
1174,1384,2,-0.8354639211873407,1,4,2,3303,1970-01-01 00:00:00.000000356,2,0.16679943992415705,1,3,26-40
1175,1012,2,1.4708092266600383,9,5,4,4926,1970-01-01 00:00:00.000000087,3,1.6727388379758759,1,3,60+
1176,812,2,0.680087004540937,7,6,4,3518,1970-01-01 00:00:00.000000343,1,1.1547743832683004,1,3,41-60
1177,1220,1,1.273128671130263,8,2,1,2363,1970-01-01 00:00:00.000000198,3,-0.8604501692006766,1,3,60+
1178,492,2,-0.5718898471476402,7,1,1,2633,1970-01-01 00:00:00.000000129,2,-0.7667660768344354,1,3,26-40
1179,1562,0,-1.2308250322468914,0,5,1,1661,1970-01-01 00:00:00.000000205,3,-1.1452495761639334,1,3,26-40
1180,198,0,0.15293885646153607,4,3,3,436,1970-01-01 00:00:00.000000016,0,-1.32169372469372,1,3,41-60
1181,286,2,0.3506194119913114,5,2,1,4847,1970-01-01 00:00:00.000000337,2,-0.1768485166585699,1,3,41-60
1182,271,1,0.3506194119913114,2,2,5,4360,1970-01-01 00:00:00.000000291,1,1.8388605183416387,1,3,41-60
1183,294,1,-1.4285055877766668,9,4,1,2912,1970-01-01 00:00:00.000000040,2,-0.6767537319070606,1,3,18-25
1184,1402,0,-0.1106352175781644,5,1,1,1107,1970-01-01 00:00:00.000000322,2,-1.4375505541009246,1,3,41-60
1185,302,0,-0.24242225459801464,7,0,2,3650,1970-01-01 00:00:00.000000248,1,0.28472325536327586,1,3,41-60
1186,1214,1,0.3506194119913114,6,0,5,3827,1970-01-01 00:00:00.000000286,1,1.625527139375965,1,3,41-60
1187,419,1,-1.7579731803262924,8,4,1,4742,1970-01-01 00:00:00.000000175,0,-0.19995891492400783,1,3,18-25
1188,177,0,1.0095545970905626,8,4,4,2942,1970-01-01 00:00:00.000000042,3,0.9003726564055248,1,3,60+
1189,1069,2,-0.7695704026774156,7,0,5,2462,1970-01-01 00:00:00.000000106,1,0.9631480410068328,1,3,26-40
1190,389,2,1.6025962636798885,0,5,5,1002,1970-01-01 00:00:00.000000270,1,-0.14165437676062564,1,3,60+
1191,1330,1,0.8118740415607872,6,6,3,168,1970-01-01 00:00:00.000000188,0,-1.9114310530114682,1,3,41-60
1192,1154,2,1.0754481156004876,3,0,4,4187,1970-01-01 00:00:00.000000154,0,1.4160531792807889,1,3,60+
1193,1370,1,-1.099037995227041,7,2,4,1305,1970-01-01 00:00:00.000000148,1,-0.09747033491073306,1,3,26-40
1194,148,0,1.4049157081501134,0,5,3,3920,1970-01-01 00:00:00.000000160,0,0.8994311226092807,1,3,60+
1195,924,0,0.3506194119913114,3,2,5,1330,1970-01-01 00:00:00.000000230,0,0.1745259089333965,1,3,41-60
1196,1011,1,-1.2308250322468914,1,0,4,4385,1970-01-01 00:00:00.000000344,1,1.4877403442824895,1,3,26-40
1197,1146,0,0.08704533795161094,5,6,3,2473,1970-01-01 00:00:00.000000238,2,0.30414872297475254,1,3,41-60
1198,329,2,-1.099037995227041,2,4,3,4672,1970-01-01 00:00:00.000000015,2,1.148949669171252,1,3,26-40
1199,1669,0,-1.033144476717116,0,5,3,1432,1970-01-01 00:00:00.000000079,2,-0.3023057670400065,1,3,26-40
1200,668,0,0.6141934860310119,5,0,3,2587,1970-01-01 00:00:00.000000318,1,0.35879337141791806,1,3,41-60
1201,504,2,0.6141934860310119,3,0,2,4088,1970-01-01 00:00:00.000000298,3,0.4228913457932032,1,3,41-60
